id,contents,key word,date
Paulsic, 臉亞在印度做三期,聯亞,    101.137.0.1 06/01 10:45 
wonder007, 聯亞沒有自稱莫德納攣生兄弟,聯亞,   203.66.246.9 06/01 10:45 
geneaven, 那個是聯亞藥，母公司聯亞生技連公開發,聯亞, 220.141.66.160 06/01 10:46 
rancilio, 有沒有上市都不知道,聯亞, 111.241.25.221 06/01 10:46 
geneaven, 行都不玩,聯亞, 220.141.66.160 06/01 10:46 
applejone, 沒有上櫃怎麼攻擊拉,聯亞,  140.112.14.15 06/01 10:46 
DudeFromMars, 沒上市,聯亞, 223.137.155.75 06/01 10:46 
rancilio, 政府護行誰就打誰,聯亞, 111.241.25.221 06/01 10:46 
gn01914712, 不打國產疫苗的就是中共同路人,聯亞,  118.169.227.6 06/01 10:47 
ptta, 惡意中傷上市上櫃公司，你想影響股價？把三期臨床做完，大家都支持國產疫苗,聯亞,  1.200.107.217 06/01 10:47 
ju06080719, 沒上市上櫃,聯亞, 223.140.37.137 06/01 10:48 
z02852001, 因為聯亞沒上市櫃，不會影響股價,聯亞,118.165.142.149 06/01 10:48 
kerorobear, 沒開韭菜園地阿,聯亞,  36.229.235.54 06/01 10:50 
wonder007, 側翼也不太護聯亞不知道為什麼,聯亞,   203.66.246.9 06/01 10:50 
show282, 人家就單純接單研發,聯亞,    42.77.209.0 06/01 10:50 
s9234032, 也不用做完 起碼三期期中先搞出來,聯亞, 36.226.241.108 06/01 10:50 
kerorobear, 側翼不能布局 是要護什麼,聯亞,  36.229.235.54 06/01 10:50 
wonder007, 我想是比較正派吧,聯亞,   203.66.246.9 06/01 10:51 
kerorobear, 沒錢側翼才不理咧,聯亞,  36.229.235.54 06/01 10:51 
sustainer123, 沒上市上櫃,聯亞,223.137.210.223 06/01 10:56 
jerrykyo, 按部就班走 大多沒意見 支持國產,聯亞,    1.34.210.83 06/01 10:58 
myyalga, 有，很多！有些不敢指明高端，通常就攻擊整個國產疫苗！,聯亞,    110.30.80.2 06/01 10:59 
bass17, 八卦訴求就是國產疫苗比照國外疫苗進度走側翼洗成八卦直接黑國產 這不是換概念?,聯亞,   59.115.69.92 06/01 11:00 
zerg999, 人家按部就班來做為什麼要被攻擊? 別亂扯,聯亞,220.128.228.252 06/01 11:00 
annie06045, 人家比較正派 政府只護航高端好嗎,聯亞, 114.34.125.248 06/01 11:01 
aquaunder, 爪爪吃貨中,聯亞,  114.34.50.219 06/01 11:01 
trogtor, 聯亞沒上市還是乖乖照步驟走阿，高端那個炒作這麼明顯，傻了才看不出來,聯亞, 111.242.67.126 06/01 11:02 
annie06045, #1WhXZmBn 聯亞的人就說政府有刁他們,聯亞, 114.34.125.248 06/01 11:02 
spzper, 至少有一步步走~為啥要黑?,聯亞, 36.233.101.126 06/01 11:04 
abc70340, 看成摩瑞亞,聯亞, 125.224.13.133 06/01 11:09 
skywind823, 聯亞藥沒上市,聯亞,  101.10.12.185 06/01 11:10 
Lidier, 國產請支持聯亞,聯亞,  114.32.69.235 06/01 11:11 
j32072, 沒上市買不到就不重要了,聯亞, 114.137.32.112 06/01 11:12 
wonder007, #1WhXZmBn 聯亞被政府刁耶 看來聯亞OK,聯亞,   203.66.246.9 06/01 11:13 
illya65536, 沒上櫃,聯亞,   36.235.97.91 06/01 11:23 
chivale, 因為目前沒股票阿XD,聯亞,   111.71.7.231 06/01 11:53 
start, 聯亞沒那麼多題材可以拿來罵  哈哈,聯亞, 114.42.179.168 06/01 12:33 
WhataEric, 沒上市上櫃是要怎樣？,聯亞, 59.115.108.249 06/01 13:48 
tddt, 莫德納孿生兄弟個g8啦，這句話超智障,聯亞, 118.166.43.108 06/01 14:16 
LauPi, 你怎麼知道解盲還沒出來 內線消息你懂嗎？,聯亞,   42.73.185.66 06/01 09:48 
saintW, 第一句就講反了,聯亞,    84.17.37.57 06/01 09:51 
rcat2010, 第一句真的反了,聯亞,    1.174.2.151 06/01 09:54 
eastsea1, https//i.imgur.com/j1kn3sM.jpg,聯亞, 223.137.95.213 06/01 10:22 
chousirbuy, 所以結論是政府缺錢賣掉嗎？那答案有不一樣嗎？,聯亞, 114.34.113.163 06/01 10:24 
WhataEric, 請問你直通內線？,聯亞, 59.115.108.249 06/01 14:14 
rainin, 綠共搶爆 我就不跟綠共爭了,聯亞,  42.76.208.194 06/01 01:06 
jerrylin, 大概是預設政府一定會給過二期吧二期如果沒過  現在生產的全部要報廢DPP也不是第一次幹先射箭再畫靶,聯亞, 114.46.157.238 06/01 01:12 
kutkin, 就沒有股票可炒,聯亞,   1.200.27.219 06/01 00:37 
frommr, 73勝 聯亞,聯亞,   110.30.80.93 06/01 00:37 
ahw12000, 高端比較好記啦 聯亞聽起來就賣電腦的,聯亞,  114.40.29.101 06/01 00:37 
PPP720817, 股票沒有上市櫃阿= =,聯亞, 123.192.88.111 06/01 00:37 
show282, 聯亞光電已經幫聯亞坦了，哈哈,聯亞,123.110.242.154 06/01 00:37 
fup6456, 聯亞疫苗又沒股票 只有一堆買錯的==,聯亞,    114.24.3.83 06/01 00:38 
sherlockms, 目前上市的那個聯亞不是這個聯亞,聯亞,  122.118.45.64 06/01 00:38 
exceedMyself, 你GOOGLE 高端 聯亞,聯亞,   27.52.225.92 06/01 00:38 
gtab, 剛剛有人發文一篇才報了政府轉讓聯亞股票的事 你可以搜一下,聯亞, 198.144.166.42 06/01 00:42 
zakijudelo, 不要又買錯搞烏龍了,聯亞,   101.12.54.25 06/01 00:45 
PoloHuang117, 993081,聯亞,  106.1.248.144 06/01 00:59 
CVIVIC, 聯亞的研發流程聽說比高端嚴謹，高端真的蠻多負面的風聲,聯亞, 115.165.193.61 06/01 01:05 
katlyn, 聯亞沒股票，結案,聯亞,   27.52.100.16 06/01 01:08 
ices, 聯亞二期臨床被政府惡整然後高端二期被放水導致聯亞進度原本領先變落後高端一個月,聯亞,  59.124.240.89 06/01 01:27 
hesashiaaron, 聯亞生技的進度是更超前的,聯亞,223.136.118.255 06/01 01:29 
kazafso, https//i.imgur.com/TkzSBkU.jpg彭是聯亞董事長,聯亞,  27.247.42.152 06/01 01:36 
yun420179, 隔壁版有打了兩劑的試驗者發文啊 乍看副作用蠻輕微 但也尚未解盲 效力未知,聯亞,  36.231.52.145 06/01 02:03 
schuey, 就沒上市櫃咩,聯亞, 111.241.124.29 06/01 08:40 
stja,,聯亞,  114.43.104.71 06/01 12:17 
BBQ2591, 如果我做500萬劑出來沒人買 還研發個屁,聯亞,  125.224.62.97 06/01 00:35 
show282, 當然啊，不然要喝西北風嗎,聯亞,123.110.242.154 06/01 00:35 
alamabarry, 高端 疫苗獲疾管署4.7億補助????,聯亞,   61.61.77.190 06/01 00:36 
zzzzaaaa, 這麼好的疫苗就算台灣不買外國也搶著買政府需要下500萬訂單幫助高端嗎？還是一開始就算好只有台灣的訂單？,聯亞,  1.200.112.232 06/01 00:40 
a8330028, 疫苗這種東西哪有100%成功的而且只過一期 剛完成二期沒解盲就下單?,聯亞,118.168.121.241 06/01 00:41 
plane1110, 如果馬英九這樣做 行政院長早下台了,聯亞,   1.171.42.199 06/01 00:42 
zzzzaaaa, 疫苗原來還沒成功喔？那就更奇怪了 對還沒成功的疫苗下大訂單卻沒失敗的備案？這算是賭博嗎？,聯亞,  1.200.112.232 06/01 00:43 
shikaibbs, 怕的是動機就是放在賺補助金~請問沒研發成功需要退補助金嗎？,聯亞,223.139.161.139 06/01 00:47 
cyching6713, 口罩不也是補助，產能規定多少留國內買國外說不定賺更多賣國外,聯亞,123.194.101.150 06/01 00:54 
kutkin, 擺爛你怎麼辦？,聯亞,   1.200.27.219 06/01 00:24 
elibra01, 給我錢,聯亞, 111.250.134.92 06/01 00:24 
MAX777, 你要不要先給我一億讓我有工作動機啊,聯亞,  101.9.255.128 06/01 00:24 
larry123, 拿人命開玩笑,聯亞, 123.193.72.168 06/01 00:25 
Dementors, 購買的單價可以公開了嗎？,聯亞,     39.9.94.99 06/01 00:25 
pondaha, 研三小朋友,聯亞,  101.9.137.146 06/01 00:25 
LoveMoon, 民進黨支持者覺得認同,聯亞,   39.12.164.68 06/01 00:25 
ComeThrough, https//i.imgur.com/mqh5Asy.jpg,聯亞,   27.53.155.31 06/01 00:25 
Dementors, 未來自費可以選疫苗廠牌了嗎,聯亞,     39.9.94.99 06/01 00:25 
zixiang, 乾脆直接給廠商錢,聯亞, 118.160.98.151 06/01 00:25 
heyd, 高官也有炒作動機,聯亞,223.138.151.172 06/01 00:25 
pondaha, 是在開玩笑嗎？操,聯亞,  101.9.137.146 06/01 00:25 
neos042, 已經不適任了,聯亞, 101.10.106.141 06/01 00:25 
zixiang, 然後好好去買國外疫苗,聯亞, 118.160.98.151 06/01 00:25 
ss2893128, 原來人民的錢可以這樣用，真好用,聯亞,   36.233.1.107 06/01 00:26 
s175, 這句不就是圖利嗎,聯亞,   49.216.82.74 06/01 00:26 
now99, 幹您涼 蒼苦百姓死人了 你在那邊研發？,聯亞,   1.169.80.113 06/01 00:26 
skire, 拜託 給疫苗讓我有多活的希望,聯亞,  36.236.57.232 06/01 00:26 
saiulbb, 讚啦 炒股相關新聞越多越好,聯亞,  61.56.143.149 06/01 00:27 
skire, 讓廠商有研發動機    這是三小啦？？,聯亞,  36.236.57.232 06/01 00:27 
snoopyboy123, 阿中大崩壞 已經不是去年那個阿中了,聯亞, 223.139.197.56 06/01 00:27 
pavaro, 塞林良好像欠他們的一樣 紓困6000億都給他,聯亞,   39.12.229.98 06/01 00:27 
takeda3234, ......失敗會毀了台灣耶 表示對疫情沒,聯亞,   1.160.210.67 06/01 00:27 
pavaro, 們 拜託這兩家公司放過台灣人可以嗎,聯亞,   39.12.229.98 06/01 00:27 
eko112, 這樣講真的沒怪怪的??,聯亞,220.142.161.155 06/01 00:28 
takeda3234, 用還會爆炸,聯亞,   1.160.210.67 06/01 00:28 
chenszhanx, 所以不簽約廠商是會怎樣，罷工嗎？,聯亞,  114.34.167.69 06/01 00:28 
f222051618, 工三小 垃圾綠共,聯亞, 116.241.165.65 06/01 00:28 
BBQ2591, 買國產說炒股 不買說當盤子給美國人賺去,聯亞,  125.224.62.97 06/01 00:28 
ChangWufei, 所以可以用人民的生命來賭是嗎,聯亞,  1.172.210.205 06/01 00:29 
an03956, 我明天請老闆發三個月獎金，讓我有努力上班的動機,聯亞, 114.34.233.100 06/01 00:29 
Whitening, 挖，整個崩壞耶,聯亞,  111.83.45.244 06/01 00:29 
WWIII, 本來就要這樣啊 不然研發完不買 廠商都破產,聯亞,  36.228.97.169 06/01 00:29 
twhuang28, 趕0羊勒，滿嘴垃圾，滾啦,聯亞,118.150.253.191 06/01 00:29 
GioGiorvanna, 到底是怎麼樣啦 幹破你娘的,聯亞,  116.89.131.47 06/01 00:29 
happyking, 合約也要解盲專家審議過了才成立的,聯亞, 101.137.24.137 06/01 00:29 
a210510, 請呼籲老闆多發薪水鼓勵員工向上,聯亞,  27.246.30.104 06/01 00:29 
skire, 研發成功誰會不買？,聯亞,  36.236.57.232 06/01 00:30 
god890529, 公三小87,聯亞, 114.37.212.245 06/01 00:30 
Cortan, 請政府發給我數十萬  我會有動機認真工作,聯亞,  114.38.163.64 06/01 00:30 
skire, 全民都來開生技公司～政府都會給研發經費？,聯亞,  36.236.57.232 06/01 00:31 
geesegeese, 那是科技部的事吧！去你的國家戰略未完成的試驗品,聯亞,   101.9.117.35 06/01 00:32 
ChangWufei, 要推生技可以用別的方式推,聯亞,  1.172.210.205 06/01 00:32 
geesegeese, 去你的國家戰略吃美豬,聯亞,   101.9.117.35 06/01 00:32 
DuckZero, 這種鬼話說前先想想合理嗎？,聯亞,  42.73.155.217 06/01 00:32 
ChangWufei, 哪有人上戰場有槍不買一定要自製的,聯亞,  1.172.210.205 06/01 00:33 
zzzzaaaa, 買外國軍武都要公開價錢了 買國產疫苗,聯亞,  1.200.112.232 06/01 00:33 
geesegeese, 機掰，外國人都不打，逼台灣人打,聯亞,   101.9.117.35 06/01 00:33 
zzzzaaaa, 不能公開價錢？數字隨便政府寫？這是用,聯亞,  1.200.112.232 06/01 00:33 
Dannyfish, 防疫視同作戰,聯亞,  27.53.170.212 06/01 00:33 
zzzzaaaa, dpp黨產付款的嗎,聯亞,  1.200.112.232 06/01 00:33 
jason731212, 陳時中說出來幾乎都是幹話，說一些54,聯亞,     39.11.6.92 06/01 00:33 
BIGETC, 幹 供三小,聯亞, 223.140.244.54 06/01 00:33 
jason731212, 3,聯亞,     39.11.6.92 06/01 00:33 
iamtendollar, 三粒可憐哪,聯亞,223.140.186.135 06/01 00:34 
remarque, 所以能公佈已經付給高端多少錢???????,聯亞, 36.229.121.245 06/01 00:34 
Ceferino, 還多加幾百萬的白老鼠，超爽的啦,聯亞,123.192.235.113 06/01 00:34 
ChangWufei, 公權力幫私人企業利益背書護航成這樣,聯亞,  1.172.210.205 06/01 00:34 
skire, 真的下臺～回家休息真的會比較輕鬆...,聯亞,  36.236.57.232 06/01 00:34 
afgfg, 操！我暈了 我484活在平行世界啊？,聯亞,    219.68.3.49 06/01 00:35 
zzzzaaaa, 研發補助款是拿假的喔？研發要補助 下單還不敢公開金額 是拿買賓士的錢去買納智捷？,聯亞,  1.200.112.232 06/01 00:35 
jil, 省下這功夫 直接去買國外好的.. 這不是蠢是壞,聯亞,111.246.158.231 06/01 00:36 
skire, 阿鐘語錄我看過陣子應該會有人整理了,聯亞,  36.236.57.232 06/01 00:36 
syuu, 就封你為謠言指揮中心的幹話大王,聯亞,  114.39.49.147 06/01 00:36 
pounil, 甚麼理由都有,聯亞,   61.230.53.24 06/01 00:37 
clotilde, 這種鬼話也說的出口,聯亞,   42.77.146.24 06/01 00:37 
doremi7079, 如果跳票呢,聯亞,  118.165.8.123 06/01 00:37 
skire, 如果跳票 應該是～對不起～我會負全責,聯亞,  36.236.57.232 06/01 00:38 
member5, 沒救了,聯亞, 114.136.186.78 06/01 00:38 
tenka92417, 一天一個奇葩理由,聯亞,  36.231.88.215 06/01 00:39 
skire, 忘記多下單進口疫苗？,聯亞,  36.236.57.232 06/01 00:39 
greatyang, 幹你娘,聯亞,118.168.106.209 06/01 00:40 
mm5566t, 當官好簡單 我也想,聯亞,   39.13.99.192 06/01 00:42 
newwind, 有研發動機跟不買國外的有何關係,聯亞,  36.228.73.213 06/01 00:43 
abc5555990,  推阿中部長 打臉酸民,聯亞, 61.227.180.232 06/01 00:45 
cowboyz1105, 越描越黑 要不要跟小蟑人對質一下,聯亞,  49.216.131.72 06/01 00:45 
splong, 用全台2300萬民眾來賭博 阿不就好棒棒如果再讓他爬上去還是用什麼來賭?,聯亞,111.248.113.104 06/01 00:46 
ultraccs, 這樣亂搞 說沒問題 沒人相信,聯亞, 175.180.80.189 06/01 00:51 
mayokonami, 都給快5億研發了 你們又說美國阿爸給的配方 無本生意還沒動力喔,聯亞,  114.45.41.141 06/01 00:59 
ck97756, 看推文就知道八卦版水準,聯亞,   61.70.249.48 06/01 01:11 
hsiang1049, ...很嘴皮子嗎,聯亞,   101.12.76.30 06/01 01:45 
yun420179, 哭啊用台灣人當試驗品沒問題但也沒給實驗補償費用啊,聯亞,  36.231.52.145 06/01 02:06 
BlackPrince, https//i.imgur.com/oRvHHzU.jpg,聯亞,    1.200.72.18 06/01 15:37 
maxwell21, 本來就是 亂爆卦,聯亞,  49.216.72.213 05/31 23:55 
neo5277, ........,聯亞,  1.160.167.249 05/31 23:55 
maxwell21, 聯合藥明明就是子公司 充填業務,聯亞,  49.216.72.213 05/31 23:55 
nowitzki0207, 不太懂那篇指控的事情是什麼,聯亞,  61.231.77.226 05/31 23:57 
okamifang, 不能交易不代表那10%持股沒有價值，甚至以後也有可能再上櫃甚至上市,聯亞,   1.165.142.81 05/31 23:57 
hyscout, 就類似國發基金的單位獲利了結也吹成那樣,聯亞,   1.161.81.161 05/31 23:58 
maxwell21, 亂指控阿 照原PO邏輯 官股持有的 都不可以賣,聯亞,  49.216.72.213 05/31 23:58 
s505015, 聯亞藥 聯亞生技 有相關,聯亞, 36.226.173.234 05/31 23:58 
maxwell21, 八大官股每天都在買賣台積電 這樣圖利特定人士,聯亞,  49.216.72.213 05/31 23:58 
gourmand, 都說要拼重返興櫃了怎麼不能代表什麼，你覺得重新上興櫃對他有很難嗎？之後幾年搞不好要拼上市都有機會吧？,聯亞, 111.83.211.169 06/01 00:11 
jizz0405, 108年終止興櫃交易的是聯亞藥，聯亞生技從來沒有上市過...,聯亞, 114.37.151.217 06/01 00:22 
luluking, 你就讓八卦版的人高興一下會死阿,聯亞, 220.134.231.97 06/01 00:32 
Hirano, 笑看那篇底下推文失智列車,聯亞,  42.75.106.160 06/01 00:32 
RonaldBBS, 緊張了，明明就超可疑那10趴股權轉給誰一查說不定直接破案了,聯亞,  60.250.71.252 06/01 00:46 
ontime, 私人企業都不分獲利嗎？一定要上市櫃才能賺錢？假設500萬劑，每劑賺300元，能獲利多少呢？公司獲利股東不分錢？很難懂？,聯亞,  218.35.67.228 06/01 01:46 
allenmusic, 股份可以分獲利 不一定要上市上櫃,聯亞,122.118.127.167 06/01 08:18 
a93202042, 緊張嗎?風向帶起來,聯亞,  36.230.66.121 06/01 08:21 
WhataEric, 傻了？,聯亞, 59.115.108.249 06/01 14:13 
ohrring, 還好我沒上市還是這一切又是黑暗兵法    炒股的居然是,聯亞, 223.141.99.114 05/31 23:15 
jack168168tw, 聯亞光電：,聯亞,  61.228.253.26 05/31 23:15 
leoeeeaaa, 小蟑人快來,聯亞,101.9.238.151 05/31 23:14 
puretruthson, 。,聯亞,123.194.140.205 05/31 23:14 
tryagain24, 好深的水,聯亞,1.34.123.219 05/31 23:14 
wirewool, @小蟑人,聯亞,36.227.23.20 05/31 23:14 
wcheng19, 推，認真，比小商人好多了,聯亞,180.217.9.15 05/31 23:14 
gowang19, 呵呵 越來越精采,聯亞,   61.62.78.179 05/31 23:15 
kaky, 9.6 >  8480 ?,聯亞,36.238.74.118 05/31 23:15 
csf2071, 好毛啊……,聯亞,111.82.179.24 05/31 23:15 
hshs305, 你的安全聲明呢？,聯亞,123.194.133.120 05/31 23:15 
yusuekei, 政府的錢是誰的錢 不能就這樣放過！,聯亞,114.37.61.124 05/31 23:16 
popo889, 這才是八卦,聯亞,101.12.35.126 05/31 23:16 
kone33221, 請高手解惑,聯亞,110.28.231.7 05/31 23:16 
neo5277, 這個比較有戲  10%,聯亞,1.160.167.249 05/31 23:16 
devilkool, 先拔草,聯亞,114.37.119.199 05/31 23:17 
msekili, 水好深,聯亞,36.234.246.64 05/31 23:17 
zakijudelo, 幫高調,聯亞,101.12.54.25 05/31 23:17 
Ripper, 你的不自殺聲明？,聯亞,27.242.64.254 05/31 23:17 
azure, 國本莫搖   連副國本都會怕,聯亞,1.200.163.118 05/31 23:17 
zzh1014, 這才叫八卦,聯亞,114.136.169.132 05/31 23:17 
taiwan1789, 推，認真，比小商人好多了,聯亞,36.228.88.155 05/31 23:17 
miracle210, wow 神奇阿,聯亞, 114.34.166.141 05/31 23:17 
albert, 等等，這樣算陸資嗎? 48% 耶?,聯亞,   58.114.56.62 05/31 23:18 
gustavek, WOW,聯亞,112.105.119.112 05/31 23:18 
albert7617, 拔草測風向,聯亞, 140.113.229.21 05/31 23:18 
chungyiju, ..,聯亞,123.192.82.152 05/31 23:18 
ohrring, 動搖狗本,聯亞,223.141.99.114 05/31 23:18 
raku, 這倒數可以查一查,聯亞,223.137.146.208 05/31 23:18 
Galm, 小商人學著點好嗎? 這才叫八卦...,聯亞, 36.230.202.191 05/31 23:18 
mike1021031, 之後上市上興櫃 直接屌賺一波,聯亞,36.230.135.94 05/31 23:18 
jojomaan, 高調,聯亞,111.249.111.208 05/31 23:18 
WolfTeacher, 下一位傑夫 幫QQ,聯亞,  180.176.0.145 05/31 23:18 
s505015, 原來我們政府投資陸資企業 太可怕了,聯亞,36.226.173.234 05/31 23:19 
clw8, 哇,聯亞,59.115.16.130 05/31 23:19 
ohrring, 認真程度大概20個小商人,聯亞,223.141.99.114 05/31 23:19 
no1361, ㄏ，張力假中壢噓噓,聯亞, 114.24.234.248 05/31 23:19 
tom282f3, 高調,聯亞, 111.71.60.159 05/31 23:19 
uiorefd, 幹 八卦回來了,聯亞,220.134.66.178 05/31 23:19 
ken720331, 笑死,聯亞,114.37.76.138 05/31 23:19 
Hsinxyzzyx, 高調推,聯亞,123.110.207.219 05/31 23:19 
no1361, ＊蟑螂,聯亞,114.24.234.248 05/31 23:19 
firelin, 推，等答案,聯亞,   49.217.43.53 05/31 23:19 
sted0101,  金蟑人,聯亞,180.217.46.56 05/31 23:19 
wbsinger, 小蟑人看不懂啦,聯亞, 218.173.113.63 05/31 23:19 
diablohinet, 你不自殺不失蹤聲明寫好了沒？？？？,聯亞,114.45.161.178 05/31 23:19 
duduchiau, 什麼狀況？拔草測風向,聯亞,    1.161.83.87 05/31 23:19 
happysorry34, 太神啦,聯亞,    27.247.4.97 05/31 23:19 
saiulbb, 讚讚讚 股票新聞炒起來 這樣才有熱度,聯亞, 61.56.143.149 05/31 23:19 
wirewool, 小蟑人發表一下高見,聯亞,  36.227.23.20 05/31 23:19 
neo5277, 不知道這間會計室哪間，然後整府出資,聯亞,  1.160.167.249 05/31 23:19 
MGCHU, 小蟑人,聯亞,   42.73.88.253 05/31 23:19 
luckyalbert, 10%蠻多了若全轉給一個人就是大股東,聯亞,49.216.145.87 05/31 23:19 
SRmoisTEH, 高調一下,聯亞,  219.91.34.218 05/31 23:19 
QueenofSM, 84800張*0.1=8480張聯亞？,聯亞,  49.216.175.92 05/31 23:19 
a7891, 小蟑人來打球,聯亞, 117.135.82.112 05/31 23:19 
Senga41, 你抓到的股份比小商人還多 給推啦,聯亞,  36.235.15.176 05/31 23:20 
MK47, 怕爆,聯亞,203.217.116.152 05/31 23:20 
neo5277, 要有紀錄吧,聯亞,  1.160.167.249 05/31 23:20 
a0952864901, 阿喔 你柯南系的?,聯亞, 123.195.62.196 05/31 23:20 
polestar0505, 高端一起查一查啦 肯定有關係,聯亞,223.137.113.139 05/31 23:20 
QueenofSM, 這是蠻多的,聯亞,  49.216.175.92 05/31 23:20 
lupolewis, 小蟑人出來啦,聯亞, 36.227.105.150 05/31 23:20 
ken720331, 笑死,聯亞,  114.37.76.138 05/31 23:20 
frank00427, 幫推看有沒有人要查一查,聯亞,   42.74.14.186 05/31 23:20 
didi0909, 讚,聯亞,  42.74.148.207 05/31 23:20 
lcilear, 讚啦  這樣又對了  幹死垃圾綠共啦操,聯亞, 114.39.110.158 05/31 23:20 
WowProctor, 綠蟑螂 9.6萬股大於 10%股,聯亞,   1.172.109.32 05/31 23:20 
XWSL, 賣起來30E發大財,聯亞, 36.233.178.202 05/31 23:20 
a760981, 這個比96張好看多了 96張也可以大勢宣揚笑死,聯亞, 150.117.205.18 05/31 23:21 
godzilla0918, 查起來,聯亞,111.253.47.245 05/31 23:21 
littlelinsyu, 側翼：持有才10%、很少吧,聯亞,   101.9.197.69 05/31 23:21 
babosa633, 狗產疫苗吃屎,聯亞,   106.1.118.10 05/31 23:21 
feliz5566, 無聊 這種小屁錢最好是政府想賺,聯亞,   106.1.230.10 05/31 23:21 
BaRanKa, 金額多少 打上來看看,聯亞,  1.163.136.102 05/31 23:22 
ohrring, 如果是小商人寫法就會寫誰拿了八百四十萬股,聯亞, 223.141.99.114 05/31 23:22 
cheese1475, 好奇 高調,聯亞, 114.47.170.135 05/31 23:22 
jeremylouee, 動搖國本,聯亞, 61.228.243.188 05/31 23:22 
haru97724, 有請小蟑人,聯亞,   223.136.9.77 05/31 23:22 
qxpbyd, 水好深,聯亞,     1.34.55.52 05/31 23:22 
Fino5566, 八~~~~百萬股 嚇死我了,聯亞, 36.228.148.151 05/31 23:22 
cfetan, 原來小商人是要調出此案，還是轉移焦點，不小心而穿幫?,聯亞,   39.10.193.31 05/31 23:22 
tatamishiau, 高調推,聯亞,   219.91.26.69 05/31 23:22 
hmt17, 大陸地區股東持股比例佔48.916% 啥意思????,聯亞,1.160.84.230 05/31 23:22 
ohrring, 848萬股欸天啊rrrrrr,聯亞, 223.141.99.114 05/31 23:22 
a28200266, 可不可以不要在股了XD 就八萬張嗎,聯亞,59.115.131.222 05/31 23:22 
appie1161695, 有意思 耀華玻璃,聯亞, 150.117.138.49 05/31 23:22 
KeynesGG, 小蟑人快來啊,聯亞, 36.226.242.239 05/31 23:23 
ComeThrough, https//i.imgur.com/hPsvToi.jpg,聯亞,  27.53.155.31 05/31 23:23 
jason0502, 高調,聯亞,  49.216.92.158 05/31 23:23 
s9234032, 動搖國本 96張,聯亞,36.226.241.108 05/31 23:23 
paul007, 10% !!,聯亞,  114.24.142.64 05/31 23:23 
a28200266, *8480萬股=八萬張,聯亞, 59.115.131.222 05/31 23:23 
ohrring, 拿～～～～～摩多股  有848萬股,聯亞, 223.141.99.114 05/31 23:23 
akuser, 有戲 但其實檯面上人物股票都信託了 但沒說不能幫其他人炒,聯亞,  39.9.104.221 05/31 23:23 
XWSL, 反觀鄉民年薪吹300萬真的是超少的欸 窮人唉,聯亞,36.233.178.202 05/31 23:23 
voye, 查查查都查,聯亞, 36.225.210.205 05/31 23:23 
rexcool, 小蟑人誰取的啦XD,聯亞,   1.171.89.108 05/31 23:23 
miracle210, 太不尋常了吧 上櫃前賣出,聯亞, 114.34.166.141 05/31 23:24 
s9234032, 因為耀華玻璃是國民黨遷台前的公司啦,聯亞,36.226.241.108 05/31 23:24 
nowitzki0207, 10趴要申報的,聯亞,  61.231.77.226 05/31 23:24 
toolittle, 動搖國本,聯亞,101.9.175.192 05/31 23:24 
sh26225399, 問一下小蟑人啦,聯亞,  111.71.71.111 05/31 23:24 
a760981, 96張>8萬張 你們不懂啦,聯亞, 150.117.205.18 05/31 23:24 
nikeidman, 高調,聯亞,118.232.21.144 05/31 23:24 
Ectel, 啥,聯亞,  223.138.93.50 05/31 23:24 
cfetan, 高調，置板凳,聯亞,  39.10.193.31 05/31 23:24 
BellCranell, 不自殺聲明要附上 哥,聯亞, 49.216.135.171 05/31 23:24 
leon1757tw, 8470張>>>>96張,聯亞, 220.135.23.224 05/31 23:25 
irisyu0305, 高調,聯亞,101.10.7.214 05/31 23:25 
Cwren, 小商人 上,聯亞,223.139.180.209 05/31 23:25 
neo5277, 大陸地區股東持股,聯亞, 1.160.167.249 05/31 23:25 
cc520, Uccu 小蟑螂這個才是大量,聯亞, 59.125.184.129 05/31 23:25 
yapot, 夠專業,聯亞, 218.173.77.232 05/31 23:25 
taiwan1789, 10趴，冥進洞棒,聯亞,  36.228.88.155 05/31 23:25 
hirt0123, 原來小蟑人想轉移焦點,聯亞,118.167.71.76 05/31 23:25 
sding, 高調,聯亞,118.150.193.228 05/31 23:25 
diamond0326, 你比烏龍爆料仔強太多了 給推,聯亞,223.136.226.204 05/31 23:25 
knightwww, @@@,聯亞,  27.53.177.105 05/31 23:26 
lurain, 商業司建檔鍵錯沒把法人拉掉吧 法人要是股東才能當監察人職務吧,聯亞,   61.61.218.32 05/31 23:26 
ohrring, 小蟑螂靠你了   揭穿國產疫苗都被中共滲,聯亞,223.141.99.114 05/31 23:26 
Qailsa, 記得上來報平安,聯亞,   1.200.126.82 05/31 23:26 
xxxHHHxxx, 買也不行. 賣也不行,聯亞,223.136.211.231 05/31 23:26 
ohrring, 透的重責大任就交給你了,聯亞, 223.141.99.114 05/31 23:26 
xxxHHHxxx, 買賣都有話 到底想怎樣,聯亞,223.136.211.231 05/31 23:26 
takeda3234, 突然有趣了 水好深,聯亞,  36.228.239.79 05/31 23:26 
yauaia, 小蟑人~~~原來沒上市上櫃~水更深,聯亞,    39.9.97.131 05/31 23:27 
STi2011, 明天記者會好笑了,聯亞,111.253.183.179 05/31 23:27 
