contents,key word
這三個疫苗都是查的到的公開資訊了,Moderna
推啦,Moderna
…還在一直抹黑,Moderna
沒差,側翼全打高端
朱學恆說好像某黨的副主任下命令了,Moderna
https//reurl.cc/834YkX,Moderna
垃圾蟑螂覺青死全家,Moderna
這個黨真的很垃圾，為了$$$$$完全,Moderna
司馬昭之心,Moderna
三期相對安心,Moderna
無下限,Moderna
推,Moderna
該罰300的都罰一罰吧,Moderna
側翼都不讀書不查證把別人當白癡啊,Moderna
綠共側翼整天造謠 小心全家得病,Moderna
真是無聊 還把人民當白痴,Moderna
我看他們連英文字母有幾個都不知道 嘻嘻,Moderna
側翼如果不會造謠早被開除了,Moderna
一人一信檢舉就對了,Moderna
高調,Moderna
請問要怎麼檢舉？,Moderna
推,Moderna
所以你可以檢舉前副陳建仁說法錯誤?,Moderna
到底是誰給糖糖資料的啊 有多恨他啊 人家又,Moderna
你知道三期要測多少樣本數嗎？,Moderna
高調,Moderna
反正現在就是瞎七八糟亂打 無限細節化,Moderna
高調推,Moderna
推,Moderna
側翼看得懂phase III 嗎,Moderna
文組邏輯差 只會用意識形態思考,Moderna
要裝死了啦XDDD,Moderna
高調,Moderna
罰錢沒,Moderna
側翼一堆草包，幫別人賺錢賠自己性命,Moderna
補,Moderna
推,Moderna
可悲在造謠的竟然是當家的狗,Moderna
能不能英文好點...,Moderna
就炒股啊 呵呵 有夠噁心,Moderna
https//i.imgur.com/X9fSBNt.jpg,Moderna
有過三期的疫苗還是現貨，不進嗎？,Moderna
JJ,Moderna
測驗蟑螂看不懂英文啦,Moderna
這鬼話專洗腦腦殘綠蟑，又要被國際笑死了,Moderna
側翼瘋狗死全家,Moderna
疫苗上市前就一堆三期有效性開獎的,Moderna
推,Moderna
高調,Moderna
快檢舉！,Moderna
最噁心造謠沒事,Moderna
新聞了 造這種智障謠言是反串嗎?,Moderna
垃圾側翼,Moderna
檢舉並且支持原廠提告,Moderna
低能綠畜,Moderna
高調,Moderna
推,Moderna
推 早說了國外藥廠官網都有公布,Moderna
側翼就沒腦,Moderna
失智菸糞造謠又被打臉了,Moderna
推彙整  綠共吱蟑真的都以為沒人會查?,Moderna
記者快來抄,Moderna
,Moderna
那些散步二期緊急授權的不用罰?,Moderna
推,Moderna
就說國產就是台版科興啊。蟑螂最愛,Moderna
笑死 dpp造謠專業 還喊打假消息,Moderna
側翼少點鬼扯，台灣會更好。,Moderna
國外沒三期這個謠言傳很久了 也澄清很多次,Moderna
推,Moderna
囉,Moderna
阿不是很會靠腰假消息,Moderna
反正又不敢罰,Moderna
側翼確診死全家,Moderna
誰放到3Q的FB？雖然他也看不懂英文,Moderna
不用特別註明paper跟IF值，側翼看不懂,Moderna
草菅人命的垃圾官員,Moderna
，他們只看FB無腦廢文，ref.是3Q圖,Moderna
我就他媽問一句，政府到底罰不罰這些假消息,Moderna
快去打臉學店仔,Moderna
不過那些報導應該是說正在3期但還沒做完,Moderna
那些造謠的也根本不會去抓,Moderna
嶺東仔有腦屎都可以吃,Moderna
推,Moderna
文組又想扭曲科學 真的噁心,Moderna
interim analysis是指先分析現有數據 好,Moderna
這個時候疾管家又不闢謠了?,Moderna
300萬很像被拿來恐嚇不能說政府壞話？,Moderna
善意的抹黑 黨不罰,Moderna
推,Moderna
建議到時強制有黨證的先施打國產好了,Moderna
推,Moderna
某糖  某王X宇   兩位拜託再出來更下幹點,Moderna
唉......,Moderna
高調,Moderna
我們就準備被洗八卦造謠,Moderna
推,Moderna
前副陳建仁的專訪不就誤導? 只有2期.,Moderna
有黨證的假消息，根本神功護體,Moderna
想賺錢想瘋了,Moderna
等等蟑螂會推 八卦都被操弄風向你不知,Moderna
高調,Moderna
你敢嘴，你學歷有比焦糖高啊,Moderna
朱學恒的FB已經把人抓出來了,Moderna
焦糖的顏色是屎爛的顏色,Moderna
為了錢 甚麼話都可以講 畜生,Moderna
側翼完全不進行科學討論 跟腦包一樣。,Moderna
我是覺得  如果朋友群裡有會信垃圾謠言的,Moderna
重點是 世界跟不上台灣！！,Moderna
看不懂 先跟的高調推就對了,Moderna
腦殘  盡快跟他們絕交,Moderna
不意外，大DPP怎不澄清假信息？,Moderna
焦糖掰了？,Moderna
推,Moderna
幹破你老師這群側翼還在騙,Moderna
推正確資訊,Moderna
https//imgur.com/pHx09U1.gif,Moderna
側翼要不要罰300，指揮中心要不要澄,Moderna
側翼就垃圾啊,Moderna
清？,Moderna
快檢舉給這些藥廠,Moderna
側翼狗娘養大～賤種,Moderna
別跟我屁話這麼多 民進黨不是很愛說國際,Moderna
造謠這個真的噁心 不要再給台灣丟臉了,Moderna
認真推,Moderna
側翼的言論自由目前看來和一般人的不一樣,Moderna
推,Moderna
他們說國外是中俄喇，但講出來好像我們跟共,Moderna
你各位一直找資料打臉政府討厭討厭,Moderna
側翼蟑螂：不管啦 高端股價比賤民爛命,Moderna
你以為側翼在乎真相嗎???,Moderna
產韭菜沒兩樣,Moderna
還重要,Moderna
政府不抓造謠智障側翼嗎,Moderna
焦糖怎麼檢舉他啊 一臉欠檢舉的,Moderna
標準 那只要國際認可的疫苗我才考慮打,Moderna
應該是三期試驗就規劃期中分析,Moderna
唉,Moderna
你不要擋人財路好嗎  國產利益是誰,Moderna
台灣的政治被搞那麼骯髒,Moderna
去檢舉阿 在這裡氣噗噗有什麼用==,Moderna
的不好說,Moderna
垃圾黨給我從上到下都打國產，一個都別想逃,Moderna
https//youtu.be/dxJ953owpIs,Moderna
讓台灣國產疫苗倒啦 不要讓菜包為了拼政,Moderna
二期的東西根本稱不上疫苗，二期的要打還要,Moderna
推,Moderna
績犧牲台灣人打疫苗的權利,Moderna
給別人錢，結果你拿來賣錢？,Moderna
推,Moderna
垃圾綠共蟑螂,Moderna
二期直接公測就對岸跟俄國,Moderna
蟑螂真他媽噁心,Moderna
3Q不是有PTT帳號嗎 上來戰阿,Moderna
再說一次 只看黨媒會知道這些？ 海派一,Moderna
蟑螂炸窩了，瘋狂噴出,Moderna
一堆蟑螂C北,Moderna
統江湖 真相根本難以充分傳遞,Moderna
疫苗兩期就能授權了，果然是防疫模範,Moderna
文組治國...唉,Moderna
不過你標題改成 三期中 會比較正確,Moderna
建議把資料整理送地檢提跔A給司法認,Moderna
高調，政府不抓這些造謠畜生嗎？,Moderna
是拚政績還是有幕後利益？,Moderna
證吧,Moderna
靠運防疫 還要人民靠運撐到國產出來喔？,Moderna
推真相,Moderna
王大委員啊  再出來多講講你的高見啊,Moderna
但人家國外至少開始三期了才緊急授權,Moderna
吃屎吧垃圾綠共,Moderna
民進黨不是造謠就是詐騙也沒再道歉,Moderna
像中文叫做期間分析 通常是為療效或安全,Moderna
基進黨3Q 再出來繼續講啊 快點,Moderna
如果你這篇沒被罰，那就可以直接進口了,Moderna
垃圾蟑螂都去死,Moderna
你怎麼不想想看，都正式做完三期，幹嘛緊急,Moderna
推,Moderna
這些智障低能的垃圾不死光絕不投DPP,Moderna
https//i.imgur.com/qagsCbT.jpg,Moderna
授權,Moderna
性先分析來調整試驗或提前終止,Moderna
科興沒做3期那在印尼巴西在做什麼..,Moderna
可憐的側翼...這國家有這些人真可悲,Moderna
.,Moderna
二期就不是疫苗 是實驗品..,Moderna
有人肯做夢高端的政商關係嗎 我很好奇,Moderna
但即便只是期間分析 那還是基於三期試驗,Moderna
真的做完三期，就正式授權就好啦,Moderna
祝垃圾側翼全家確診死光,Moderna
高端炒起來！,Moderna
蟑螂沒腦的,Moderna
唉,Moderna
做完三期, 用緊急授權
是隊友也是朋友 小綠嘔嘔,Moderna
三期都還在進行中喔，是做了一部份三期後才,Moderna
低端人口打低端疫苗  謝黨謝蔡英文,Moderna
智障低能側翼就只能吃主子餵的屎，沒什,Moderna
真的很噁那些人下地獄,Moderna
推,Moderna
麼意外,Moderna
側翼不在乎，他們已經先帶一波風向了,Moderna
側翼,Moderna
申請EUA吧,Moderna
臉很腫了，沒差這一次的概念,Moderna
幹你娘民進黨，現在是錢也要，命也要嗎,Moderna
低能造謠仔到底會不會被罰300？,Moderna
有三期數據才EUA  而不是二期作完就給,Moderna
雞巴毛側翼死全家,Moderna
哀 認知作戰,Moderna
血疫苗呀,Moderna
做完三期可能緊急授權可以速度更快吧,Moderna
對 那時間點還沒做完三期 不要留把柄被打,Moderna
側翼不是一開口就在說謊嗎,Moderna
二期直接全民公測？跟中俄一樣 果然共,Moderna
問題是現在外國有三期的 幹麻用國內二期的,Moderna
匪一家親 哈哈綠共哈哈,Moderna
push,Moderna
你是活在哪裏現在才知道,Moderna
科興是三期還沒解盲就緊急授權,Moderna
綠共側翼有夠不要臉,Moderna
菸粉又變啞巴囉,Moderna
只是interim analysis期間分析出來 但這,Moderna
去年是因為當時沒得選,Moderna
你不要擋人財路,Moderna
側翼 = 垃圾  垃圾造謠就該全家確診,Moderna
是比二期好一點啦，但是interim analysis,Moderna
是做到一半還在收data,Moderna
有些知道pubmed的人也在裝睡阿一直,Moderna
樣還是有跑三期試驗,Moderna
抹沒有下限,Moderna
推,Moderna
裝睡的叫不醒,Moderna
側翼造謠 三民自接力放送,Moderna
為什麼焦糖不會被罰300阿,Moderna
你知道本來要做四期才能生產 普及施打,Moderna
可以不打吧,Moderna
建議還是這標題改一下 裡面報導明顯還沒,Moderna
可惡,Moderna
紅明顯 Interim analysis應該是三期,Moderna
那些三期提早解盲，提早上市,Moderna
國產二期留給民進黨打啊，我要BNT,Moderna
是國際組織緊急授權三期就可以,Moderna
進行中先行披露data的意思吧 我有理,Moderna
而且科興國藥至少有三期期中報告才做,Moderna
假消息國家隊啊,Moderna
現在時間線又不是去年 幹嘛不拿成品= =,Moderna
緊急授權，國產這幾隻的二期解盲報告,Moderna
解錯嗎,Moderna
推,Moderna
在哪裡？,Moderna
共產黨都會推二期疫苗啊,Moderna
都不是完整三期要不然幹嘛緊急授權,Moderna
奇怪，都不怕被藥廠告嗎？,Moderna
綠蟑螂眼睛有問題,Moderna
側翼整天造謠都不用罰，顏色對了真的橫,Moderna
著走,Moderna
那些說疫苗二期就能打的真的是不知所云,Moderna
https//i.imgur.com/LM43yud.jpg,Moderna
綠共黨員根本不看科學證據的 只信3Q,Moderna
狂嘴國藥 但至少國藥還有三期認證欸,Moderna
高調,Moderna
推,Moderna
http//i.imgur.com/2AtrxvX.jpg,Moderna
人一綠，腦就.....,Moderna
應該是三期進行中，才申請EUA，再做完三期,Moderna
消息來源～范綱浩FB,Moderna
原來 之前我看一堆都講二期,Moderna
風向有點亂 醫療背景朋友告訴我是二期,Moderna
朱學恆的臉書有抓到一隻了,Moderna
綠圾畜生就是故意帶風向的,Moderna
原PO標題是寫做完 這個與外媒原文不符,Moderna
過就全民公測了 三期邊打邊蒐集資料,Moderna
三千個樣本想拿出去緊急授權，想讓台,Moderna
所以到底是怎樣…………,Moderna
低能吱蟑 不管啦不管啦 抗中保台,Moderna
灣再次被全世界讚嘆呀,Moderna
https//reurl.cc/nozd82,Moderna
記者快來抄！,Moderna
((看完黨證))  查無不法 謝謝指教,Moderna
外媒原文是寫期中數據 非三期做完,Moderna
紅明顯 拜託下一場CDC 記者會提問此題,Moderna
二期要有效 才能進三期 三期要萬人才能,Moderna
誰跟你有做完三期？,Moderna
民進黨的范綱皓 ！ 就是這個人,Moderna
拿證據也沒用 腦粉只信黨的國產疫苗 好棒棒,Moderna
https//i.imgur.com/h89oULw.jpg,Moderna
緊急申請EUA,Moderna
垃圾黨,Moderna
所以應該不是三期做完了 是進行中同,Moderna
馬的全世界都多少人打過了蟑螂還在造謠,Moderna
綠共打算死皮賴臉招搖撞騙直到國產疫,Moderna
時EUA,Moderna
我是說本篇標題啊,Moderna
至少有做3期，國產的連二期解盲都沒,Moderna
苗出來，反正人民是健忘的民調靠認知,Moderna
這種假消息都不會被報,Moderna
有,Moderna
作戰洗回來就好,Moderna
做完整個三期近四期要好幾年 根本不可,Moderna
三期試驗和擴大二期的收案數差不少,Moderna
網軍治國,Moderna
300萬準備好了嗎？,Moderna
推推,Moderna
明天記者會問一下 民進黨范綱皓的事情,Moderna
817 8月就去勇敢的去打二期國產疫苗,Moderna
至少要10倍樣本數,Moderna
對 標題改一下吧 三期還沒做完才對,Moderna
腦袋破洞的人是不懂證據的,Moderna
側翼：英文看不懂啦！,Moderna
高調,Moderna
推,Moderna
你們這些發文帶風向再留言推爆的也一,Moderna
樣水準啊 三期中跟三期做完有一樣嗎,Moderna
推,Moderna
推,Moderna
還沒做完三期就上市,Moderna
八卦這邊澄清好幾次AZ BNT和莫納德都有,Moderna
完成三期了，眼瞎的綠腦還是看不到啊,Moderna
政治干預科學會出事 高端我pass,Moderna
是有三期初步報告才申請到EUA,Moderna
300萬拉,Moderna
推,Moderna
髒螂死全家,Moderna
讚 證據派的,Moderna
幹你媽那些側翼最好都確診,Moderna
垃圾側翼垃圾綠共一氣呵成,Moderna
綠蟑螂 殺死1隻跑10隻出來 hi 蟑螂,Moderna
初期 跟做完 差很多好嗎 拜託去看原文,Moderna
民進黨發動認知作戰,Moderna
打完之後變＋0，就會變成世界第一的疫,Moderna
高調,Moderna
那麼喜歡國慘高端就都給側翼、dpper打就好,Moderna
紅明顯 原文跟你的意思差很多欸..,Moderna
苗，人人搶啦,Moderna
推,Moderna
啦,Moderna
應該有理由，還是要等專家說,Moderna
誰在那裏做完三期,Moderna
推,Moderna
造謠全家確診,Moderna
能不能活下去就看大家了，資訊要告,Moderna
訴大家家裡每一個人，打倒民進黨大,Moderna
幹，這些垃圾蟑螂散佈假訊息，為什麼不用,Moderna
家才能活下去,Moderna
推有幾分證據說幾分話,Moderna
處罰,Moderna
$$$的力量,Moderna
原PO是標題是寫做完啊,Moderna
等綠色下台吧，這些人根本是叛國罪,Moderna
結果發表日期在取得緊急授權前，很奇怪,Moderna
推,Moderna
說好的打假新聞呢，垃圾政府,Moderna
高端二期如果真有效 進入三期初次實驗,Moderna
他們到底能不能不靠造謠出個論述啊?,Moderna
所以才提醒他最好改一下怕他被300,Moderna
靠原來一直被騙,Moderna
低端蟑螂都別打啦  自己去打你家的高,Moderna
用心推,Moderna
大概做完三期初次也要2022年了,Moderna
端,Moderna
高調,Moderna
嘛？程序不對嗎？,Moderna
反正疾管家不會貼這種假消息,Moderna
綠狗側翼吃屎,Moderna
蟑螂就是垃圾才會住在水溝裡,Moderna
假新聞不會罰自己人啦 想太多,Moderna
怎麼抓都抓不到那些造謠仔,Moderna
打看看啊，死留名,Moderna
interim analysis 你不懂嗎？,Moderna
還是有啦 http//i.imgur.com/e5LcQvh.jpg,Moderna
推,Moderna
請問你跟喊世界看好了的覺青有什麼不,Moderna
大家提  側翼,Moderna
同？,Moderna
高調,Moderna
真的不知小菸的想法哪來,Moderna
拜登去年十一月就任總統前就打完兩劑,誰
側翼造謠會罰300萬嗎,Moderna
反正有人信造成分化就贏了,Moderna
講真的標題三期「做完」改一下比較好,Moderna
interim ===> 還沒做完 真的怕原PO被300,Moderna
國外用這麼多人實證的疫苗不，硬要用國產疫,Moderna
看來都是為了圖利高端,Moderna
在等你十二月三期報告完成授權,Moderna
幹上從中央政府下到側翼蟑螂 造謠一條龍,Moderna
苗的邏輯我真的不懂,Moderna
國慘：我們有我們的玩法,Moderna
尤其真的是敏感話題,Moderna
死蟑螂還在那邊扯二期，跟共產黨一摸一樣,Moderna
蟑螂一大堆,Moderna
你知道做完的中文定義是什麼嗎？,Moderna
不懂三期試驗收尾階段為什麼不能同時提出,Moderna
反正總之不可能是只做完二期,Moderna
緊急申請？,Moderna
應該是有做三期，我也寫錯，幫原po高調,Moderna
修正,Moderna
綠腦加油 都領錢了還這麽差勁,Moderna
三期臨床報告而已,Moderna
to2樓，二期打死，當然是自己有病...,Moderna
有三期的期中報告，不是已經完成三期,Moderna
蟑螂覺青對台灣的危害遠勝韓粉,Moderna
反正打的都是我們這些賤民，可憐那,Moderna
推,Moderna
側翼是知道pubmed喔？不然你問焦糖,Moderna
這就是綠共側翼啊 一直亂抹,Moderna
三期報告發表時間早於緊急授權，這樣有,Moderna
高端有種就發聲明疫苗全進口 大家自由選,Moderna
擇,Moderna
至少都有做初步3期，你是不是2期就想硬來嘛,Moderna
全民公測上線中,Moderna
做完XDDDD 八卦水準,Moderna
綠共一直在製造假消息該怎麼罰？,Moderna
他們看不懂啦,Moderna
問題嗎？,Moderna
國產疫苗就是個笑話,Moderna
對啊 至少開始做 是提醒原PO要改標題,Moderna
所以樓上支持焦糖的二期就硬上說法囉,Moderna
裝睡的人叫不醒,Moderna
你們這些推爆的只會跟著帶風向的走 跟,Moderna
綠蟑就玩文字遊戲硬凹啊,Moderna
側翼一樣垃圾啊 三期做完了嗎,Moderna
聽蟑螂在亂扯 可以罰300嗎,Moderna
這些側翼也可以罰300萬嗎,Moderna
都已經明示國產三期可以直接台灣作了,Moderna
媽的整天只會笑中共，結果綠共自己做,Moderna
的比中共還噁心,Moderna
抗中保台的方法就是造謠啊 下幹,Moderna
有啊 二期完就授權的都共產黨啊,Moderna
覺醒了的人思維總是特別,Moderna
不要太不滿,Moderna
所以國產是不是2期就想硬上嘛，是不是？,Moderna
你各位別懷疑DPP的決心啊,Moderna
推,Moderna
民進黨不倒 防疫不會好,Moderna
麻煩三百萬拿出來,Moderna
少在那裡模糊，你就大聲說就是2期要硬上嘛,Moderna
藍綠白都愛說謊，沒做三期、做完三期都,Moderna
垃圾教堂哥哥,Moderna
我以為大家都知道國外疫苗都是做過第三期,Moderna
是假消息,Moderna
民進黨不倒台灣不會好,Moderna
假消息罰300啦幹您娘垃圾政府,Moderna
做完？,Moderna
覺青：相信政府 相信黨,Moderna
長知識了,Moderna
高調,Moderna
民進黨不倒，台灣先倒,Moderna
垃圾民進黨,Moderna
造謠罰三百萬 笑死,Moderna
這政府天天認知作戰搞人民  真是垃圾,Moderna
側翼智障就沒腦 意外嗎,Moderna
推,Moderna
到底開不開罰啊幹，一黨獨大真的很恐,Moderna
推,Moderna
側翼垃圾,Moderna
怖,Moderna
讓人民打二期 民進黨以後不要選了,Moderna
高調推,Moderna
推！打臉覺青,Moderna
民進黨推國產疫苗，讓民進黨先帶頭大給,Moderna
國人看好不好,Moderna
你們跟側翼覺青一樣水準一樣垃圾啦 看,Moderna
打,Moderna
噁心,Moderna
為了護航造謠沒做三期VS為了反對造謠,Moderna
風向就推 結果根本不懂三期做完了嗎,Moderna
我想打國產，為了國家長遠當三期實驗也,Moderna
側翼蟑螂拜託都去打國產，不要佔用別人,Moderna
三期已完成，都幾,Moderna
建議改一下啦 不然那些人沒被罰三百萬 結,Moderna
文組蟑螂當然聽不懂,Moderna
名額,Moderna
果是你被罰三百萬,Moderna
可以接受。,Moderna
幹你娘，全民公敵,Moderna
沒良心,Moderna
別小看垃圾菜，也養活了一堆垃圾,Moderna
爆,Moderna
這篇應該要M 怕有人腦殘眼蝦選擇性忽,Moderna
略重要事實,Moderna
原廠聲明不可信請勿造謠,Moderna
高調,Moderna
一切消息以黨公布的為準,Moderna
都不用罰錢的ㄏ哈,Moderna
推,Moderna
政府都不罰,Moderna
造謠真的可悲==,Moderna
罰小老百姓,Moderna
意外嗎,Moderna
推推推,Moderna
哇,Moderna
造謠的都自己人幹你的,Moderna
昨天說副，今天改口說我自己擔，請問你,Moderna
擔的起，白痴,Moderna
乾之前一堆洗國外二期做完就EUA的抓去罰300,Moderna
推,Moderna
萬辣,Moderna
高調,Moderna
真的很87啊 要大家一起來測試，自己打國,Moderna
外的就好顆顆，完全跟對岸一樣呢,Moderna
高調,Moderna
可以抓一下側翼造謠仔嗎？,Moderna
認這推,Moderna
人都是會死，可是也要死的起所,Moderna
網軍不倒，台灣不會好,Moderna
垃圾民進黨幹你娘管你是不是測億,Moderna
為何沒人說麗音結,Moderna
這是說人話,Moderna
支持綠的不是造謠 其他都是造謠,Moderna
他們連BNT都可以說是中國疫苗了，本來,Moderna
側翼就不讀書,Moderna
就毫無良知可言,Moderna
還在美國疫苗=台灣國產！一堆智障按讚,Moderna
所以這些人是想要快過期的bnt還是中國沒,Moderna
認證的？,Moderna
台灣防疫很好才死11個,Moderna
側翼那些蠢蛋只能繼續騙蠢蛋,Moderna
這就是美國人的嘴臉,Moderna
推，感謝資訊分享,Moderna
俄國的應該是二期就上（？）,Moderna
推,Moderna
高調，中央高官滿手國產生技股,Moderna
拿俄羅斯來比幹嘛== 正常都馬只看三大廠,Moderna
網軍就是噁心,Moderna
這樣的文章每三天都要PO一次,造謠的不死心
那群智障不會看的啦,Moderna
慘了 疫苗副作用不知道多大,Moderna
還沒做完啦 那些都是期中分析 但至少都是,Moderna
這篇內文......你確定你沒錯嗎,Moderna
正向結果 高端那是三小,Moderna
可能比大陸的更爛 操,Moderna
三期沒這麼快做完的,Moderna
垃圾菌的車 大陸都退貨,Moderna
推,Moderna
不意外 蟑螂黨,Moderna
綠共 v.s. 科學，我選科學,Moderna
綠共 v.s. 民主，我選民主,Moderna
你不確認你的內文有誤嗎？這樣被罰錢機,Moderna
會很高喔,Moderna
擋疫苗是因為怕8月公投 而不是三期,Moderna
標題改不了？,Moderna
他們不在乎,Moderna
焦糖 出來打球啊,Moderna
你怎麼這樣 很多人看不懂英文欸,Moderna
蟑螂沒在管這麼多,Moderna
幾年來，菸黨不都這樣？但覺青信得很,Moderna
蟑螂：不管啦,Moderna
會被騙的都低能兒，當初川普選完才發三,Moderna
期報告就出過新聞了。,Moderna
藍腦 跟 五毛 好像很怕國產疫苗也,Moderna
https//i.imgur.com/O1Q0Fkk.jpg,Moderna
推,Moderna
他是有做3期但沒完成就發EUA了,Moderna
817會看才怪,Moderna
等等造謠到沒人要賣,Moderna
民進黨真他媽想發財瘋了,Moderna
民進黨又在造謠喔?網軍治國,Moderna
…,Moderna
側翼造謠都不用罰錢的，綠色就是雙標,Moderna
原po要改早改了，死不改估計要麼就網軍,Moderna
，不然就正在享受爆文的快感啊XD,Moderna
推,Moderna
推推,Moderna
有黨證的都強迫先打啦,Moderna
正常流程三期1,2年以上才可能做完
川普是給三期有初步結果的緊急授權,Moderna
高調,Moderna
好像沒寫完成三期捏！標題也會300嗎,Moderna
認真推,Moderna
https//i.imgur.com/tF0QIId.jpg,Moderna
分別是幾人？,Moderna
推,Moderna
罰了啦 自以為聰明 嘻嘻,Moderna
原po你看不懂英文嗎？interim 這階段不是f,Moderna
inal....,Moderna
所以我錯了,Moderna
垃圾蟑螂還想護航國產R,Moderna
幫高調,Moderna
蟑螂確診死全家,Moderna
做「完」？,Moderna
推,Moderna
推,Moderna
有做三期的期中報告等於做完三期？,Moderna
這幾隻目前都還是phase 3-ing，只是用inte,Moderna
rim analysis 去申請EUA。,Moderna
300啦 那次不300,Moderna
現在誰是蟑螂我不懂,Moderna
現在民進黨就在搞死人了，還需要等國產,Moderna
疫苗？,Moderna
其實interim是中間提早發布 不過側翼真,Moderna
的噁,Moderna
側翼綠吱Lancet是三小野雞期刊?,Moderna
高調,Moderna
韓國也在做國產醫苗 人家也是要等三期,Moderna
明年才能推出,Moderna
*疫苗,Moderna
如果未經三期的國產真的沒有效力，想像一下,Moderna
現在所有人照往常活動不帶口罩不保持警戒會,Moderna
發生什麼事，那就是施打國產後，國產沒有效,Moderna
力會發生的事,Moderna
見証300萬,Moderna
然後Moderna那張圖，他只有說FDA會討論要,Moderna
不要讓它通過，沒有寫approve。原po你真的,Moderna
看不懂英文喔...,Moderna
高端給我崩破50,Moderna
可以照目前趨勢，國產疫苗效力應該都不錯,Moderna
https//yimedia.com.tw/economic/118485/,Moderna
做完？,Moderna
三百萬 英文不好,Moderna
原po 要不要趕快刪文，錢不好賺啊,Moderna
綠共不會抓自己人啦，噁心至極的政黨,Moderna
本來就是做完三期才能夠用的啊,Moderna
側翼會跟你說美國爸爸給疫苗技術難道不,Moderna
香嗎,Moderna
二期疫苗給綠蟑螂打,Moderna
側翼真的噁,Moderna
"用大量受試者做""了""三期並有報告，非做完",Moderna
要打就打國際認證的疫苗！,Moderna
笑死,Moderna
高端應該比照，大量受試者現在不難找，但時,Moderna
看到民進黨就肚爛 幹,Moderna
新聞台敢報嗎?報了變第二個中天?!,Moderna
美國eua標準是要有至少為期兩個月的三期成果,Moderna
az三期10萬人輝瑞四萬人默德納三萬人,Moderna
國外試驗三期的白老鼠是找自己國人？一,Moderna
半人是打安慰劑再放回病毒環境中不是嗎,Moderna
？真的中怎麼辦@@？,Moderna
垃圾綠共,Moderna
高調 這嘴臉真的噁心,Moderna
綠蟑螂討人厭，不過你也是造謠,Moderna
又一群高潮 可憐吶,Moderna
做出期中報告而已好嗎,Moderna
黨還沒選舉,你們這些韭菜能奈我何
....嗯看文章求證小心不要搭上失智列車,Moderna
八卦都智障理組看不懂英文 可撥,Moderna
造謠要罰300萬？,Moderna
推,Moderna
推認真 幾分證據說幾分話,Moderna
高調,Moderna
完整三期做完受試者要上萬時間要更,Moderna
長，但他們就是有發表,Moderna
誰跟你二期末就過了？,Moderna
上面有兩個就寫了，三期期中發表與三,Moderna
期中的初階段期中發表,Moderna
綠蟑螂們始終如一的噁心,Moderna
推,Moderna
廢物蟑螂要害死台灣,Moderna
檢舉啦，全部抓去關,Moderna
4%很想圖利中共,Moderna
推 無腦綠 都認為有黨證 假的也能變真,Moderna
推,Moderna
操你媽臭文組又在玩文字遊戲，人家二期,Moderna
完成三期做一半有雙盲數據了，你他媽雙,Moderna
盲數據在哪，這他媽不罰三百萬真的說不,Moderna
過去啦，根本惡意混淆。,Moderna
政府殺台灣人,Moderna
只有支那疫苗是做完二期就直接拿出來打,Moderna
的 所以國產level等同支那？！,Moderna
側翼持續崩潰中,Moderna
推,Moderna
智障誤國,Moderna
推，真的噁心。無知說瞎話,Moderna
二期試驗是要保證打不死人，但不保證療效，,Moderna
療效是三期試驗才有,Moderna
請修正一下,Moderna
幹你娘我就看這垃圾政府可以垃圾到什麼,Moderna
地步,Moderna
推,Moderna
高調,Moderna
垃圾政府自己打國產二期啦，林爸要BNT,Moderna
莫德納,Moderna
真的噁心,Moderna
說什麼打擊假訊息，結果自己人就是,Moderna
最大的假訊息製造商XD,Moderna
推,Moderna
有做三期，不代表三期有做完…,Moderna
信用破產的側翼還有人信那真的沒救了,Moderna
你連標題都看不懂還好意思帶這種風,Moderna
向,Moderna
你好棒,Moderna
推,Moderna
幹拿人民當實驗品 垃圾,Moderna
高調,Moderna
這個時間應該是三期中申請，三期完成緊急,Moderna
授權吧,Moderna
高調啦！,Moderna
幫高調,Moderna
綠糞滿血復活,Moderna
你高端至少三期報告出來再申請緊急授,Moderna
權吧,Moderna
綠蟑螂哭暈在廁所,Moderna
八月打的第一波可以算三期嗎,Moderna
Interim都看不懂還來帶風向？,Moderna
這是炒股的一環嗎？,Moderna
推,Moderna
推,Moderna
垃圾側翼,Moderna
他們聽不下去啦,Moderna
垃圾黑心側翼一定會有報應,Moderna
綠共：別影響我炒股好嗎,Moderna
焦糖脫產中.....,Moderna
所以把最好的疫苗BNT 拿掉是什麼意思,Moderna
推推推,Moderna
推,Moderna
唉,Moderna
疾管家這時候就死了變啞巴,Moderna
我是不懂醫學啦！但這樓真精彩。,Moderna
真的當人民不會查資料...,Moderna
推,Moderna
這樣算不算造謠,Moderna
要反駁也要講三期進行中而不是做完,Moderna
兩種差很多,Moderna
推資訊！正要去查的謝整理,Moderna
可惜你沒有台灣價值,Moderna
推,Moderna
每次側翼都要先被打臉。。。有這麼M的,Moderna
嗎？,Moderna
幫高調,Moderna
綠共真的可恥...,Moderna
並不是做完三期好嗎？ 你這樣胡亂曲解不是,Moderna
和民進黨某些人一樣？,Moderna
三期要做多久你知道嗎? 我猜你根本不知道,Moderna
側翼只相信國產，外來的不管,Moderna
Interim都看不懂還來帶風向？,Moderna
DPPer想低調狂噓,Moderna
那個范XX在臉書 說AZ MOD BNT都二期就,Moderna
緊急授權使用?,Moderna
